no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,multiplicative_metrics_prod,score,valid,log_name,frame_type,start_time,num_actor_inputs_seen,route_points_seen,route_roadblocks_seen,map_seen,ego_seen,agent_fallback,human_fallback,max_path_deviation,max_step_displacement,token
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967965.00097,0.0,508.0,29.0,1.0,1.0,1.0,0.0,12792.842106711618,2237.941568744993,4158d702c66351d4
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967909.000228,0.0,645.0,34.0,1.0,1.0,1.0,0.0,24652.849993861866,5248.976510949764,41d7b533797c5209
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966753.0010898,0.0,526.0,19.0,1.0,1.0,1.0,0.0,6015.362380677717,824.6356484704278,431ae29947e95c26
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966861.000288,0.0,506.0,19.0,1.0,1.0,1.0,0.0,13712.700553718665,3112.0999047337937,435eadb0f1fe5b49
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7142857142857143,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968476.500469,0.0,223.0,27.0,1.0,1.0,1.0,0.0,29921.584372586178,5063.998710509543,43ebecce459052f2
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968029.0002148,0.0,167.0,22.0,1.0,1.0,1.0,0.0,14832.570879377512,4167.367498154178,44062179c5b350bc
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968408.000742,0.0,701.0,22.0,1.0,1.0,1.0,0.0,13560.666441077437,2564.133560278362,449f88cb93fe53d8
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967743.00073,0.0,508.0,30.0,1.0,1.0,1.0,0.0,31695.164942174884,3973.6470715352184,45102df6530d59e8
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966886.5003579,0.0,501.0,22.0,1.0,1.0,1.0,0.0,38595.69015747472,10688.266769909214,453bdd4f77af5c90
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967755.0003948,0.0,602.0,34.0,1.0,1.0,1.0,0.0,24118.61452431712,6368.787152718031,4543fc207fbb553e
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967968.0008879,0.0,610.0,29.0,1.0,1.0,1.0,0.0,11652.371779543442,1516.2433200157075,454e63f98e365a3a
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968494.500138,0.0,514.0,23.0,1.0,1.0,1.0,0.0,5583.384903793569,1076.1924534666057,455fdf27af915de2
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968459.000674,0.0,552.0,26.0,1.0,1.0,1.0,0.0,15814.497680497016,3909.7016239026084,456ef599efa85659
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967886.0007758,0.0,491.0,39.0,1.0,1.0,1.0,0.0,5929.478396744853,1357.697955014376,45878940b52550ea
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966838.5003679,0.0,485.0,16.0,1.0,1.0,1.0,0.0,13868.044069259364,2727.0913688653295,45e8b10f95925c47
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966753.501093,0.0,526.0,19.0,1.0,1.0,1.0,0.0,3588.4134093301927,1373.555559955791,4606b66d9fe75354
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967753.501422,0.0,673.0,34.0,1.0,1.0,1.0,0.0,68170.29989307452,8824.390171429248,463c7c8c669d57cf
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967970.000953,0.0,582.0,29.0,1.0,1.0,1.0,0.0,10395.177745701492,3646.2562723073056,4655358777d95867
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968514.500326,0.0,376.0,23.0,1.0,1.0,1.0,0.0,9728.563169414916,2204.3769734555344,469dfe790903577a
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966972.00067,0.0,866.0,23.0,1.0,1.0,1.0,0.0,12836.420853292171,2172.5458581352973,473a047c10f45ef3
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968170.50037,0.0,503.0,19.0,1.0,1.0,1.0,0.0,8700.112250107577,3886.7328587102857,47bc25abb0705dc9
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968170.000911,0.0,485.0,19.0,1.0,1.0,1.0,0.0,42749.84160517692,6694.76588719428,490475b585895e0e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968478.5001938,0.0,499.0,27.0,1.0,1.0,1.0,0.0,11576.80238158861,3281.7125363163373,4907817195ff5d6f
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967926.000484,0.0,538.0,32.0,1.0,1.0,1.0,0.0,4878.978591078987,1849.8460291901379,4a919f7ea2f65200
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967974.000237,0.0,518.0,28.0,1.0,1.0,1.0,0.0,5973.226241258379,1909.1854390847054,4b563d8a22145ed6
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966857.5009758,0.0,586.0,19.0,1.0,1.0,1.0,0.0,11629.608460856685,2353.8086145270304,4b594a8e80915943
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967754.5007179,0.0,624.0,34.0,1.0,1.0,1.0,0.0,56604.53223337526,9505.749834576809,4b5fd21bc8bd5a8b
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967753.001364,0.0,699.0,34.0,1.0,1.0,1.0,0.0,34464.84330298443,4175.271141470873,4c775cb227b0519d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968147.00072,0.0,529.0,20.0,1.0,1.0,1.0,0.0,12766.637757973036,2362.5885997289224,4ccc9e33aa795ef1
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968487.000809,0.0,584.0,27.0,1.0,1.0,1.0,0.0,22863.841832435708,2603.117074177711,5066b57b01cb56ec
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967888.9998238,0.0,583.0,39.0,1.0,1.0,1.0,0.0,5929.772049858383,2235.944146984252,51d961409a285653
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968462.500541,0.0,532.0,26.0,1.0,1.0,1.0,0.0,11045.052395673629,4164.132811932346,52c1d14554bb51f5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966837.499995,0.0,537.0,16.0,1.0,1.0,1.0,0.0,37862.85224948203,7623.424881068192,52de85cf514f5afd
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967038.501435,0.0,541.0,25.0,1.0,1.0,1.0,0.0,26381.230286308062,3153.737134763498,534431abbbd75d4f
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968487.500959,0.0,573.0,27.0,1.0,1.0,1.0,0.0,9667.291820348335,2238.837132294363,5368a45f74ed5f66
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967756.000308,0.0,562.0,34.0,1.0,1.0,1.0,0.0,28781.908518748136,4527.100965017078,552fd48bfce35a20
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967966.000716,0.0,639.0,29.0,1.0,1.0,1.0,0.0,67853.99339379823,11067.460472862533,55a584a116ec5e6d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968410.00019,0.0,675.0,22.0,1.0,1.0,1.0,0.0,12817.773688819188,3050.206842980828,562f38636f975be4
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968011.0008519,0.0,492.0,24.0,1.0,1.0,1.0,0.0,11593.97078269442,3042.6392870145787,571bb034360052d9
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968027.500938,0.0,223.0,22.0,1.0,1.0,1.0,0.0,57333.54252101349,6267.217814954459,583f7d0d8b27513c
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968458.500772,0.0,568.0,26.0,1.0,1.0,1.0,0.0,18065.57896639159,5942.509325157457,5876e4def8615813
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968463.000109,0.0,526.0,26.0,1.0,1.0,1.0,0.0,9266.777962141245,2786.556440822142,58857855de47556e
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968509.500167,0.0,442.0,23.0,1.0,1.0,1.0,0.0,19451.006813834338,2717.0705388586202,5975a1af11e25fe4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966755.499827,0.0,521.0,19.0,1.0,1.0,1.0,0.0,7060.726386367213,1513.9076325713634,5997813b7cc55036
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967981.5001318,0.0,506.0,28.0,1.0,1.0,1.0,0.0,13967.15965203252,3268.626606488313,59a1d448fbdf53f6
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967909.500345,0.0,635.0,34.0,1.0,1.0,1.0,0.0,3428.6304231266877,1558.2384259949401,59e4fc5b37f55556
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966885.000197,0.0,526.0,22.0,1.0,1.0,1.0,0.0,7250.123738991859,1964.2879380005365,5a4709a2348f58a7
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967957.501515,0.0,539.0,29.0,1.0,1.0,1.0,0.0,4630.645938477726,1398.5975347919311,5ae3a0ab54a950d7
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967982.000167,0.0,496.0,28.0,1.0,1.0,1.0,0.0,16508.832929169766,3226.1016892871653,5b21d7acaa545a46
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968515.49963,0.0,365.0,23.0,1.0,1.0,1.0,0.0,2395.8636282808297,811.3628564156121,5c2c553d990d5a17
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966834.000793,0.0,709.0,16.0,1.0,1.0,1.0,0.0,23782.825967942877,6233.328948340252,5d3e45ad38ef5b9c
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968523.500727,0.0,233.0,23.0,1.0,1.0,1.0,0.0,13754.0232430167,1882.2955894143251,5dae1d43c2e55113
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967041.0000398,0.0,508.0,25.0,1.0,1.0,1.0,0.0,20521.05835236628,5748.917971516573,5ee6f86b7dec5484
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967033.0006769,0.0,661.0,25.0,1.0,1.0,1.0,0.0,7562.677459152832,1774.070292355481,5f2c3f928abe5f5b
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967887.499352,0.0,617.0,39.0,1.0,1.0,1.0,0.0,22121.860124407376,3894.155894446233,5f3fbfc334c0579c
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967865.0008428,0.0,566.0,36.0,1.0,1.0,1.0,0.0,5260.415676323299,2764.812803032072,61232ab3e2085282
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968182.500612,0.0,614.0,20.0,1.0,1.0,1.0,0.0,24340.50229259747,2883.33990764494,616812339ccb533e
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968028.000511,0.0,205.0,22.0,1.0,1.0,1.0,0.0,12071.624494305377,3263.478263213467,61e0ce212ed75a50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966839.000478,0.0,652.0,16.0,1.0,1.0,1.0,0.0,32893.63690494687,7476.406382281506,6280a12d79b4518a
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967042.000398,0.0,498.0,25.0,1.0,1.0,1.0,0.0,15543.207449192696,5217.453734788937,6370add5182e51b7
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967991.000418,0.0,578.0,28.0,1.0,1.0,1.0,0.0,17206.363031487555,4695.597173379779,642ba15d21c05f4e
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967980.5005019,0.0,528.0,28.0,1.0,1.0,1.0,0.0,17485.526386905694,3689.1034297060755,644b16fd65f956b8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966834.501088,0.0,685.0,16.0,1.0,1.0,1.0,0.0,26844.36203563115,7328.364262573936,661cdcf44ebe5c68
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967954.5003629,0.0,523.0,29.0,1.0,1.0,1.0,0.0,9865.843573806113,1293.3708365880561,673cfe7af7db5911
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966838.0001109,0.0,511.0,16.0,1.0,1.0,1.0,0.0,13178.915745017388,3902.770662404707,6884907db45c5cad
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966886.000115,0.0,501.0,22.0,1.0,1.0,1.0,0.0,9270.073543244636,2013.1314354436308,6894aab92b0058dd
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967887.99924,0.0,609.0,39.0,1.0,1.0,1.0,0.0,23835.9765434475,3402.627400987132,69610203b8c35c96
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968446.000341,0.0,684.0,23.0,1.0,1.0,1.0,0.0,25000.976564931923,3451.6037879638907,6df712116b7353cc
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968020.500556,0.0,436.0,22.0,1.0,1.0,1.0,0.0,17590.68314885992,3596.606256536089,6e821a856fe45177
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968168.501014,0.0,532.0,19.0,1.0,1.0,1.0,0.0,10182.070499230633,2909.7752124993544,6fbe0e06902e5304
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967880.4999678,0.0,565.0,39.0,1.0,1.0,1.0,0.0,16938.396942970987,3021.208012805221,6fed9368351f54d5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968181.500412,0.0,618.0,20.0,1.0,1.0,1.0,0.0,8739.988225387962,1487.2141284618967,70d3c6183c525745
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968172.999899,0.0,645.0,20.0,1.0,1.0,1.0,0.0,17031.742864042706,4536.193945367438,71217bf1294b5c4b
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968027.001057,0.0,240.0,22.0,1.0,1.0,1.0,0.0,21917.32833023795,4085.740838451794,73b4c0560bd85b5e
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968018.50088,0.0,459.0,22.0,1.0,1.0,1.0,0.0,9029.023145842424,1808.8099342534026,73e0459194ce577f
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968029.5002348,0.0,147.0,22.0,1.0,1.0,1.0,0.0,60531.149153500606,10818.341864938559,74a8e53c9a6f50a3
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967976.001056,0.0,548.0,28.0,1.0,1.0,1.0,0.0,6822.630434989078,1470.9200245876343,74df9f9decc45b84
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968012.000886,0.0,480.0,22.0,1.0,1.0,1.0,0.0,10539.795202218487,2557.0011161077637,76ec850d346b5ca7
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968524.500404,0.0,217.0,23.0,1.0,1.0,1.0,0.0,27226.435058934094,3604.2950221310607,77f0818999145e8f
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967875.000449,0.0,643.0,39.0,1.0,1.0,1.0,0.0,20993.593836912325,5540.117552265408,785a51e5263b5bec
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967885.501121,0.0,502.0,39.0,1.0,1.0,1.0,0.0,23782.20635159132,3022.0863033229757,78b4153a6d3e5b33
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968459.5006669,0.0,535.0,26.0,1.0,1.0,1.0,0.0,30000.36540164553,5263.040605809508,7c75567759e15900
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967969.0012069,0.0,596.0,29.0,1.0,1.0,1.0,0.0,13407.188999251923,3957.2732398905982,7e5bb23808a850ca
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967965.50087,0.0,501.0,29.0,1.0,1.0,1.0,0.0,3020.538293284509,1170.3557786966985,7fb4ab2c7e8c527f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967863.000386,0.0,564.0,36.0,1.0,1.0,1.0,0.0,49105.255826995875,5906.592174165116,7fcd3691c57b5f49
1.0,1.0,1.0,1.0,0.19436645121424956,1.0,1.0,0.0,1.0,0.5694165897193748,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968407.00107,0.0,704.0,22.0,1.0,1.0,1.0,0.0,2965.4193005774946,734.1332759377505,7ffaa3cf8bf45474
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966791.000885,0.0,826.0,19.0,1.0,1.0,1.0,0.0,19719.58052281877,3995.213939367883,808e5edcddce51c3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966835.001406,0.0,660.0,16.0,1.0,1.0,1.0,0.0,34919.00808653391,5369.880739835189,80ae73dfb4c45e8d
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966858.00056,0.0,574.0,19.0,1.0,1.0,1.0,0.0,25281.13949019287,3393.730853007369,812464919a4f5362
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967970.999853,0.0,567.0,29.0,1.0,1.0,1.0,0.0,5937.274302879511,1459.9381287956671,81d893bd99de519b
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967925.000339,0.0,552.0,32.0,1.0,1.0,1.0,0.0,3300.372315715889,1497.303882509463,82cd122751085a80
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967030.50081,0.0,723.0,23.0,1.0,1.0,1.0,0.0,7200.812435812202,1560.7867615338969,83fd1c194c0c5441
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968467.500934,0.0,516.0,26.0,1.0,1.0,1.0,0.0,729.4196138018989,457.537799966779,85b1968fa2fd5552
